POS,0x0,2303,10709,943
POS,0x0,2296,10708,994
POS,0x0,2282,10701,981
POS,0x0,2301,10687,1006
POS,0x0,2325,10657,1092
POS,0x0,2314,10676,995
POS,0x0,2330,10685,1069
POS,0x0,2339,10708,1043
POS,0x0,2307,10681,996
POS,0x0,2332,10651,1186
POS,0x0,2318,10689,1085
POS,0x0,2313,10682,1007
POS,0x0,2288,10710,974
POS,0x0,2321,10662,1052
POS,0x0,2279,10672,999
POS,0x0,2230,10650,954
POS,0x0,2250,10652,934
POS,0x0,2406,10688,1235
POS,0x0,2268,10687,923
POS,0x0,2247,10704,879
POS,0x0,2287,10644,1055
POS,0x0,2278,10683,940
POS,0x0,2338,10686,1095
POS,0x0,2280,10669,998
POS,0x0,2284,10670,965
POS,0x0,2352,10686,1128
POS,0x0,2306,10668,1106
POS,0x0,2268,10687,951
POS,0x0,2263,10714,889
POS,0x0,2292,10692,984
POS,0x0,2279,10701,992
POS,0x0,2306,10668,1071
POS,0x0,2290,10668,1006
POS,0x0,2265,10717,942
POS,0x0,2251,10688,931
POS,0x0,2252,10711,904
POS,0x0,2279,10684,1002
POS,0x0,2262,10698,952
POS,0x0,2268,10707,891
POS,0x0,2274,10681,917
POS,0x0,2287,10713,934
POS,0x0,2249,10699,880
POS,0x0,2252,10668,892
POS,0x0,2260,10681,909
POS,0x0,2291,10680,972
POS,0x0,2271,10715,911
POS,0x0,2249,10686,930
POS,0x0,2272,10703,934
POS,0x0,2270,10685,928
POS,0x0,2267,10667,940
POS,0x0,2259,10698,912
POS,0x0,2252,10698,893
POS,0x0,2259,10717,900
POS,0x0,2248,10669,891
POS,0x0,2256,10689,902
POS,0x0,2251,10710,871
POS,0x0,2283,10725,899
POS,0x0,2243,10698,898
POS,0x0,2277,10677,975
POS,0x0,2259,10675,949
POS,0x0,2273,10728,929
POS,0x0,2265,10720,933
POS,0x0,2241,10669,896
POS,0x0,2274,10721,949
POS,0x0,2263,10714,908
POS,0x0,2277,10732,905
POS,0x0,2264,10730,931
POS,0x0,2273,10678,871
POS,0x0,2296,10698,1023
POS,0x0,2260,10706,886
POS,0x0,2269,10703,889
POS,0x0,2283,10728,905
POS,0x0,2265,10723,941
POS,0x0,2276,10712,972
POS,0x0,2279,10699,879
POS,0x0,2289,10726,989
POS,0x0,2285,10723,947
POS,0x0,2277,10690,938
POS,0x0,2306,10735,933
POS,0x0,2247,10681,947
POS,0x0,2269,10704,885
POS,0x0,2274,10703,930
POS,0x0,2283,10737,927
POS,0x0,2306,10689,995
POS,0x0,2273,10687,924
POS,0x0,2274,10719,899
POS,0x0,2275,10713,934
POS,0x0,2265,10696,900
POS,0x0,2268,10696,914
POS,0x0,2274,10711,922
POS,0x0,2304,10715,964
POS,0x0,2285,10695,908
POS,0x0,2292,10711,952
POS,0x0,2319,10604,1190
POS,0x0,2284,10660,971
POS,0x0,2296,10711,971
POS,0x0,2285,10724,920
POS,0x0,2500,10414,-1020
POS,0x0,2274,10712,922
POS,0x0,2274,10704,844
POS,0x0,2273,10675,977
POS,0x0,2267,10714,968
POS,0x0,2318,10694,1056
POS,0x0,2292,10719,927
POS,0x0,2308,10687,1009
POS,0x0,2280,10682,934
POS,0x0,2305,10716,1030
POS,0x0,2282,10689,928
POS,0x0,2285,10681,987
POS,0x0,2263,10679,937
POS,0x0,2308,10711,961
POS,0x0,2306,10725,1018
POS,0x0,2290,10697,955
POS,0x0,2316,10695,983
POS,0x0,2288,10683,986
POS,0x0,2257,10706,898
POS,0x0,2270,10689,936
POS,0x0,2275,10726,951
POS,0x0,2287,10716,953
POS,0x0,2289,10727,907
POS,0x0,2284,10699,955
POS,0x0,2291,10695,952
POS,0x0,2266,10714,886
POS,0x0,2282,10724,911
POS,0x0,2290,10719,986
POS,0x0,2284,10693,991
POS,0x0,2286,10695,995
POS,0x0,2286,10706,904
POS,0x0,2271,10693,935
POS,0x0,2268,10701,947
POS,0x0,2273,10702,924
POS,0x0,2272,10694,921
POS,0x0,2249,10683,891
POS,0x0,2279,10737,924
POS,0x0,2272,10696,903
