POS,0x0,860,1185,359
POS,0x0,855,1180,426
POS,0x0,847,1207,351
POS,0x0,822,1199,385
POS,0x0,841,1211,455
POS,0x0,862,1209,418
POS,0x0,865,1153,339
POS,0x0,842,1217,426
POS,0x0,864,1205,410
POS,0x0,862,1198,388
POS,0x0,877,1192,393
POS,0x0,835,1213,400
POS,0x0,843,1196,347
POS,0x0,827,1185,374
POS,0x0,834,1216,383
POS,0x0,889,1192,486
POS,0x0,888,1185,1145
POS,0x0,839,1211,406
POS,0x0,883,1196,508
POS,0x0,836,1194,530
POS,0x0,799,1264,426
POS,0x0,811,1205,309
POS,0x0,748,1247,428
POS,0x0,765,1214,410
POS,0x0,771,1195,321
POS,0x0,799,1242,434
POS,0x0,802,1206,395
POS,0x0,804,1227,334
POS,0x0,773,1234,397
POS,0x0,790,1255,437
POS,0x0,762,1243,359
POS,0x0,786,1239,405
POS,0x0,775,1223,415
POS,0x0,821,1220,439
POS,0x0,784,1250,312
POS,0x0,792,1237,311
POS,0x0,804,1279,449
POS,0x0,805,1244,344
POS,0x0,803,1221,409
POS,0x0,784,1244,460
POS,0x0,782,1261,380
POS,0x0,809,1248,468
POS,0x0,752,1271,394
POS,0x0,798,1230,476
POS,0x0,794,1249,395
POS,0x0,763,1221,324
POS,0x0,753,1255,409
POS,0x0,745,1240,449
POS,0x0,792,1223,410
POS,0x0,792,1256,466
POS,0x0,800,1209,440
POS,0x0,771,1265,481
POS,0x0,797,1222,356
POS,0x0,779,1229,412
POS,0x0,780,1235,411
POS,0x0,800,1199,369
POS,0x0,764,1216,378
POS,0x0,817,1193,405
POS,0x0,807,1253,446
POS,0x0,777,1241,410
POS,0x0,766,1232,316
POS,0x0,786,1260,460
POS,0x0,791,1237,478
POS,0x0,780,1234,452
POS,0x0,776,1257,451
POS,0x0,767,1255,410
POS,0x0,798,1252,388
POS,0x0,786,1254,426
POS,0x0,769,1218,329
POS,0x0,807,1240,371
POS,0x0,817,1226,443
POS,0x0,803,1209,333
POS,0x0,809,1228,464
POS,0x0,801,1222,430
POS,0x0,779,1239,409
POS,0x0,776,1214,285
POS,0x0,775,1251,361
POS,0x0,792,1230,380
POS,0x0,790,1239,418
POS,0x0,802,1209,376
POS,0x0,783,1219,419
POS,0x0,769,1247,454
POS,0x0,788,1225,415
POS,0x0,763,1233,321
POS,0x0,801,1233,422
POS,0x0,805,1218,424
POS,0x0,787,1218,397
POS,0x0,809,1213,331
POS,0x0,797,1250,386
POS,0x0,800,1241,372
POS,0x0,772,1228,389
POS,0x0,809,1208,475
POS,0x0,810,1236,377
POS,0x0,804,1215,317
POS,0x0,796,1235,379
POS,0x0,772,1271,416
POS,0x0,789,1233,395
POS,0x0,805,1256,504
POS,0x0,788,1230,326
POS,0x0,791,1234,390
POS,0x0,798,1250,382
POS,0x0,769,1254,357
POS,0x0,821,1200,328
POS,0x0,776,1200,324
POS,0x0,811,1234,500
POS,0x0,797,1195,333
POS,0x0,798,1236,388
POS,0x0,797,1235,413
POS,0x0,773,1238,404
POS,0x0,775,1236,516
POS,0x0,818,1229,390
POS,0x0,750,1252,383
POS,0x0,819,1234,449
POS,0x0,800,1252,503
POS,0x0,814,1192,442
POS,0x0,784,1232,390
POS,0x0,805,1213,424
POS,0x0,794,1232,400
POS,0x0,795,1233,393
POS,0x0,733,1211,374
POS,0x0,818,1215,423
POS,0x0,781,1221,455
POS,0x0,812,1214,418
POS,0x0,819,1201,433
POS,0x0,800,1217,420
POS,0x0,769,1236,529
POS,0x0,800,1244,472
POS,0x0,802,1201,370
POS,0x0,779,1236,354
POS,0x0,806,1251,465
POS,0x0,804,1211,376
POS,0x0,765,1243,421
POS,0x0,780,1235,383
POS,0x0,813,1233,365
POS,0x0,810,1222,380
POS,0x0,804,1235,417
POS,0x0,801,1242,438
POS,0x0,789,1248,389
POS,0x0,773,1218,363
POS,0x0,774,1243,402
POS,0x0,813,1230,429
POS,0x0,797,1242,394
POS,0x0,810,1261,491
POS,0x0,804,1241,446
POS,0x0,795,1272,487
POS,0x0,784,1235,422
POS,0x0,779,1239,450
POS,0x0,802,1235,449
POS,0x0,768,1263,362
POS,0x0,818,1191,375
POS,0x0,772,1209,374
POS,0x0,783,1218,316
POS,0x0,786,1226,411
POS,0x0,776,1221,356
POS,0x0,759,1256,416
POS,0x0,792,1212,375
POS,0x0,785,1215,315
POS,0x0,760,1258,466
POS,0x0,775,1229,468
POS,0x0,783,1237,396
POS,0x0,780,1240,432
POS,0x0,786,1251,452
POS,0x0,742,1236,413
POS,0x0,797,1211,360
POS,0x0,800,1218,399
POS,0x0,806,1253,428
POS,0x0,777,1246,436
POS,0x0,771,1265,371
POS,0x0,785,1246,383
POS,0x0,802,1242,326
POS,0x0,806,1251,459
POS,0x0,788,1248,355
POS,0x0,783,1240,322
POS,0x0,800,1240,338
POS,0x0,739,1229,343
POS,0x0,783,1240,512
POS,0x0,810,1223,437
POS,0x0,788,1228,364
POS,0x0,821,1225,455
POS,0x0,808,1243,395
POS,0x0,802,1251,466
POS,0x0,799,1206,383
POS,0x0,761,1226,438
POS,0x0,784,1255,476
POS,0x0,795,1244,427
POS,0x0,782,1230,358
POS,0x0,804,1212,354
POS,0x0,815,1211,414
POS,0x0,750,1236,390
POS,0x0,794,1241,431
POS,0x0,795,1248,317
POS,0x0,808,1252,415
POS,0x0,827,1209,380
POS,0x0,783,1245,430
POS,0x0,762,1245,423
POS,0x0,778,1263,400
POS,0x0,775,1225,408
POS,0x0,801,1237,402
POS,0x0,776,1203,420
POS,0x0,776,1253,368
POS,0x0,794,1224,360
POS,0x0,793,1220,329
POS,0x0,808,1222,415
POS,0x0,784,1212,407
POS,0x0,738,1244,399
POS,0x0,787,1229,434
POS,0x0,813,1200,413
POS,0x0,788,1228,401
POS,0x0,785,1233,423
POS,0x0,772,1218,434
POS,0x0,774,1261,467
POS,0x0,785,1226,414
POS,0x0,821,1253,470
POS,0x0,785,1242,414
POS,0x0,808,1205,379
POS,0x0,790,1228,399
POS,0x0,787,1210,331
POS,0x0,741,1259,408
POS,0x0,819,1225,387
POS,0x0,783,1226,356
POS,0x0,796,1211,447
POS,0x0,810,1219,395
POS,0x0,815,1208,424
POS,0x0,764,1215,370
POS,0x0,802,1204,381
POS,0x0,781,1229,416
POS,0x0,809,1221,398
POS,0x0,789,1211,352
POS,0x0,773,1247,409
POS,0x0,806,1236,418
POS,0x0,797,1225,467
POS,0x0,777,1260,402
POS,0x0,783,1226,364
POS,0x0,765,1252,438
POS,0x0,769,1248,401
POS,0x0,789,1226,381
POS,0x0,808,1218,396
POS,0x0,778,1262,414
POS,0x0,820,1227,388
POS,0x0,805,1226,400
POS,0x0,777,1232,393
POS,0x0,834,1202,388
POS,0x0,767,1248,457
POS,0x0,793,1204,403
POS,0x0,785,1224,379
POS,0x0,787,1226,375
POS,0x0,777,1233,392
POS,0x0,780,1224,424
POS,0x0,792,1232,340
POS,0x0,780,1256,411
POS,0x0,776,1252,407
POS,0x0,787,1230,385
POS,0x0,773,1238,364
POS,0x0,777,1244,498
POS,0x0,781,1239,427
POS,0x0,779,1264,469
POS,0x0,765,1243,356
POS,0x0,792,1236,475
POS,0x0,807,1246,463
POS,0x0,766,1224,349
POS,0x0,759,1244,404
POS,0x0,770,1218,352
POS,0x0,785,1195,349
POS,0x0,793,1256,467
POS,0x0,808,1216,463
POS,0x0,777,1224,363
POS,0x0,787,1256,467
POS,0x0,800,1222,451
POS,0x0,803,1232,437
POS,0x0,795,1228,477
POS,0x0,755,1264,423
POS,0x0,791,1234,455
POS,0x0,773,1256,452
POS,0x0,800,1191,365
POS,0x0,772,1253,455
POS,0x0,780,1249,446
POS,0x0,795,1214,399
POS,0x0,809,1209,412
POS,0x0,806,1232,420
POS,0x0,799,1253,195
POS,0x0,771,1227,372
POS,0x0,803,1271,193
POS,0x0,792,1250,466
POS,0x0,802,1218,365
POS,0x0,774,1258,441
POS,0x0,811,1240,471
POS,0x0,825,1228,401
POS,0x0,794,1265,443
POS,0x0,787,1183,367
POS,0x0,780,1232,450
POS,0x0,767,1227,452
POS,0x0,822,1249,522
POS,0x0,791,1241,437
POS,0x0,761,1226,451
POS,0x0,791,1224,385
POS,0x0,797,1241,432
POS,0x0,811,1207,470
POS,0x0,812,1207,356
POS,0x0,808,1245,495
POS,0x0,784,1257,417
POS,0x0,795,1208,429
POS,0x0,760,1243,407
POS,0x0,821,1222,413
POS,0x0,817,1238,446
POS,0x0,788,1251,479
POS,0x0,811,1210,365
POS,0x0,784,1236,373
POS,0x0,794,1228,324
POS,0x0,792,1264,451
POS,0x0,758,1220,349
POS,0x0,816,1214,405
POS,0x0,804,1211,376
POS,0x0,813,1261,459
POS,0x0,768,1231,334
POS,0x0,784,1244,442
POS,0x0,758,1266,352
POS,0x0,776,1215,422
POS,0x0,790,1246,441
POS,0x0,809,1226,356
POS,0x0,834,1219,376
POS,0x0,787,1226,334
POS,0x0,804,1222,375
POS,0x0,809,1213,340
POS,0x0,810,1195,297
POS,0x0,815,1239,359
POS,0x0,744,1286,360
POS,0x0,790,1243,335
POS,0x0,782,1231,419
POS,0x0,810,1228,392
POS,0x0,781,1270,389
POS,0x0,787,1213,342
POS,0x0,787,1233,413
POS,0x0,793,1243,364
POS,0x0,776,1250,414
POS,0x0,776,1226,348
POS,0x0,814,1229,404
POS,0x0,764,1235,389
POS,0x0,814,1242,424
POS,0x0,824,1211,456
POS,0x0,772,1254,421
POS,0x0,825,1216,348
POS,0x0,802,1235,484
POS,0x0,802,1214,373
POS,0x0,806,1205,362
POS,0x0,745,1241,358
POS,0x0,779,1213,354
POS,0x0,762,1246,443
POS,0x0,801,1210,322
POS,0x0,790,1249,431
POS,0x0,789,1216,336
POS,0x0,784,1270,424
POS,0x0,795,1249,372
POS,0x0,779,1250,429
POS,0x0,809,1206,391
POS,0x0,762,1255,479
POS,0x0,760,1217,349
POS,0x0,804,1228,380
POS,0x0,785,1242,430
POS,0x0,779,1253,335
POS,0x0,766,1250,381
POS,0x0,770,1255,446
POS,0x0,787,1247,363
POS,0x0,765,1230,344
POS,0x0,762,1260,367
POS,0x0,786,1216,359
POS,0x0,779,1213,355
POS,0x0,776,1211,334
POS,0x0,804,1213,429
POS,0x0,819,1258,459
POS,0x0,784,1241,341
POS,0x0,789,1214,441
POS,0x0,763,1258,362
POS,0x0,769,1235,416
POS,0x0,749,1271,416
POS,0x0,756,1249,315
POS,0x0,743,1265,340
POS,0x0,733,1241,416
POS,0x0,755,1271,459
POS,0x0,759,1244,404
POS,0x0,773,1279,292
