POS,0x0,9748,1934,1273
POS,0x0,9783,1893,1060
POS,0x0,9760,1933,1382
POS,0x0,9786,1937,1240
POS,0x0,9773,1917,1266
POS,0x0,9798,1890,966
POS,0x0,9767,1930,1346
POS,0x0,9763,1957,1405
POS,0x0,9814,1925,1031
POS,0x0,9757,1930,1308
POS,0x0,9745,1921,1246
POS,0x0,9780,1976,1394
POS,0x0,9755,1936,1329
POS,0x0,9789,1912,1214
POS,0x0,9827,1944,1244
POS,0x0,9771,1847,1096
POS,0x0,9765,1875,1155
POS,0x0,9774,1865,1125
POS,0x0,9778,1918,1173
POS,0x0,9753,1892,1215
POS,0x0,9748,1867,1162
POS,0x0,9796,1888,945
POS,0x0,9793,1900,1130
POS,0x0,9805,1896,1141
POS,0x0,9824,1938,1264
POS,0x0,9778,1899,1183
POS,0x0,9753,1905,1308
POS,0x0,9773,1917,1301
POS,0x0,9758,1906,1246
POS,0x0,9801,1902,1143
POS,0x0,9823,1920,1313
POS,0x0,9804,1880,1135
POS,0x0,9814,1870,1098
POS,0x0,9809,1912,1208
POS,0x0,9761,1900,1303
POS,0x0,9805,1925,1275
POS,0x0,9803,1861,1040
POS,0x0,9774,1894,1254
POS,0x0,9789,1924,1214
POS,0x0,9749,1879,1258
POS,0x0,9766,1883,1279
POS,0x0,9782,1868,1199
POS,0x0,9745,1859,1197
POS,0x0,9728,1876,1259
POS,0x0,9784,1874,1083
POS,0x0,9769,1891,1160
POS,0x0,9791,1876,1096
POS,0x0,9769,1905,1351
POS,0x0,9754,1883,1211
POS,0x0,9796,1876,1122
POS,0x0,9816,1939,1350
POS,0x0,9800,1896,941
POS,0x0,9789,1928,1301
POS,0x0,9793,1884,1203
POS,0x0,9779,1870,1123
POS,0x0,9788,1912,1254
POS,0x0,9814,1895,1185
POS,0x0,9777,1894,1250
POS,0x0,9752,1899,1222
POS,0x0,9794,1885,1229
POS,0x0,9791,1878,1098
POS,0x0,9810,1890,1151
POS,0x0,9805,1884,1225
POS,0x0,9787,1878,1114
POS,0x0,9783,1891,1115
POS,0x0,9805,1892,1183
POS,0x0,9786,1910,1218
POS,0x0,9789,1882,1141
POS,0x0,9768,1860,1129
POS,0x0,9812,1861,1067
POS,0x0,9787,1874,1171
POS,0x0,9788,1890,1235
POS,0x0,9795,1911,1232
POS,0x0,9778,1894,1262
POS,0x0,9780,1949,1219
POS,0x0,9769,1912,1285
POS,0x0,9793,1888,1142
POS,0x0,9778,1883,1244
POS,0x0,9756,1871,1181
POS,0x0,10008,2009,889
POS,0x0,9784,1891,1181
POS,0x0,9818,1913,1193
POS,0x0,9791,1850,1013
POS,0x0,9801,1847,1066
POS,0x0,9796,1905,1230
POS,0x0,9793,1900,1224
POS,0x0,9801,1904,1198
POS,0x0,9797,1859,1037
POS,0x0,9785,1820,1064
POS,0x0,9782,1843,1071
POS,0x0,9803,1905,1218
POS,0x0,9794,1857,1092
POS,0x0,9757,1875,1224
POS,0x0,9772,1896,1180
POS,0x0,9793,1887,1125
POS,0x0,9765,1923,1252
POS,0x0,9752,1857,1153
POS,0x0,9760,1883,1183
POS,0x0,9776,1879,1166
POS,0x0,9760,1838,1048
POS,0x0,9798,1919,1095
POS,0x0,9791,1891,1143
POS,0x0,9770,1862,1106
POS,0x0,9786,1897,1189
POS,0x0,9774,1877,1112
POS,0x0,9798,1912,1286
POS,0x0,9792,1882,1121
POS,0x0,9792,1917,1227
POS,0x0,9781,1881,1154
POS,0x0,9824,1929,1205
POS,0x0,9788,1893,1129
POS,0x0,9789,1904,1193
POS,0x0,9770,1828,1103
POS,0x0,9794,1916,1121
POS,0x0,9796,1901,1164
POS,0x0,9793,1893,1204
POS,0x0,9771,1876,1181
POS,0x0,9793,1911,1200
POS,0x0,9794,1908,1190
POS,0x0,9775,1838,1027
POS,0x0,9806,1880,1087
POS,0x0,9775,1848,1084
POS,0x0,9792,1895,1216
POS,0x0,9800,1876,1106
POS,0x0,9782,1861,1078
POS,0x0,9761,1883,1174
POS,0x0,9793,1897,1081
POS,0x0,9780,1895,1189
POS,0x0,9791,1887,1158
POS,0x0,9780,1904,1278
POS,0x0,9759,1876,1142
POS,0x0,9786,1917,1244
POS,0x0,9767,1882,1194
POS,0x0,9775,1912,1236
POS,0x0,9807,1906,1155
POS,0x0,9788,1895,1192
POS,0x0,9809,1931,1202
POS,0x0,9799,1908,1205
POS,0x0,9815,1924,1204
POS,0x0,9799,1946,1266
POS,0x0,9782,1903,1142
POS,0x0,9744,1888,1168
POS,0x0,9789,1902,1196
POS,0x0,9797,1877,1075
POS,0x0,9781,1886,1173
POS,0x0,9800,1883,1189
POS,0x0,9813,1889,1149
POS,0x0,9805,1891,1167
POS,0x0,9785,1890,1214
POS,0x0,9807,1904,1180
POS,0x0,9757,1864,1142
POS,0x0,9801,1913,1222
POS,0x0,9786,1894,1182
POS,0x0,9792,1909,1221
POS,0x0,9792,1907,1207
POS,0x0,9823,1928,1169
POS,0x0,9791,1893,1195
POS,0x0,9782,1899,1179
POS,0x0,9798,1894,1132
POS,0x0,9769,1895,1210
POS,0x0,9788,1883,1145
POS,0x0,10001,1982,878
POS,0x0,9814,1908,1167
POS,0x0,9795,1887,1184
POS,0x0,9798,1929,1177
POS,0x0,9810,1919,1151
POS,0x0,9812,1909,1188
POS,0x0,9825,1899,1152
POS,0x0,9796,1906,1151
POS,0x0,9792,1838,1061
POS,0x0,9783,1862,1081
POS,0x0,9789,1895,1265
POS,0x0,9786,1889,1177
POS,0x0,9762,1914,1174
POS,0x0,9806,1904,1170
POS,0x0,9769,1870,1171
POS,0x0,9745,1882,1173
POS,0x0,9803,1921,1189
POS,0x0,9765,1877,1089
POS,0x0,9732,1867,1146
POS,0x0,9779,1896,1135
POS,0x0,9782,1906,1219
POS,0x0,9760,1862,1082
POS,0x0,9778,1869,1078
POS,0x0,9728,1905,1210
POS,0x0,9752,1924,1209
POS,0x0,9743,1894,1316
POS,0x0,9767,1854,1111
POS,0x0,9765,1933,1262
POS,0x0,9798,1909,1128
POS,0x0,9765,1903,1191
POS,0x0,9767,1866,1082
POS,0x0,9770,1855,1114
POS,0x0,9757,1875,1092
POS,0x0,9756,1881,1165
POS,0x0,9711,1883,1276
POS,0x0,9738,1891,1128
POS,0x0,9730,1903,1193
POS,0x0,9755,1876,1200
POS,0x0,9702,1908,1352
POS,0x0,9742,1897,1294
POS,0x0,9712,1881,1233
POS,0x0,9769,1908,1206
POS,0x0,9725,1898,1341
POS,0x0,9740,1878,1292
POS,0x0,9787,1887,993
POS,0x0,9751,1890,1182
POS,0x0,9768,1888,1314
POS,0x0,9744,1863,1149
POS,0x0,9754,1860,1190
POS,0x0,9731,1910,1246
POS,0x0,9767,1891,1171
POS,0x0,9779,1924,1232
POS,0x0,9781,1870,1071
POS,0x0,9743,1929,1287
POS,0x0,9794,1923,1224
POS,0x0,9747,1947,1323
POS,0x0,9769,1934,1362
POS,0x0,9758,1898,1383
POS,0x0,9745,1875,1211
POS,0x0,9726,1881,1279
POS,0x0,9743,1934,1270
POS,0x0,9742,1875,1159
POS,0x0,9730,1913,1317
POS,0x0,9731,1909,1224
POS,0x0,9728,1903,1189
